uncultured Clostridiales bacterium RUG066	PRJEB21624	SAMEA104666473	172733	[GCA_900315015.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/015/GCA_900315015.1_Rumen_uncultured_genome_RUG066)	[GCA_900315015.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/015/GCA_900315015.1_Rumen_uncultured_genome_RUG066/GCA_900315015.1_Rumen_uncultured_genome_RUG066_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG049	PRJEB21624	SAMEA104666756	331630	[GCA_900315025.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/025/GCA_900315025.1_Rumen_uncultured_genome_RUG049)	[GCA_900315025.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/025/GCA_900315025.1_Rumen_uncultured_genome_RUG049/GCA_900315025.1_Rumen_uncultured_genome_RUG049_genomic.fna.gz)		
uncultured Prevotella sp. RUG069	PRJEB21624	SAMEA104666934	159272	[GCA_900315035.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/035/GCA_900315035.1_Rumen_uncultured_genome_RUG069)	[GCA_900315035.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/035/GCA_900315035.1_Rumen_uncultured_genome_RUG069/GCA_900315035.1_Rumen_uncultured_genome_RUG069_genomic.fna.gz)		
uncultured Sutterella sp. RUG068	PRJEB21624	SAMEA104667185	286133	[GCA_900315045.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/045/GCA_900315045.1_Rumen_uncultured_genome_RUG068)	[GCA_900315045.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/045/GCA_900315045.1_Rumen_uncultured_genome_RUG068/GCA_900315045.1_Rumen_uncultured_genome_RUG068_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG057	PRJEB21624	SAMEA104666817	297314	[GCA_900315055.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/055/GCA_900315055.1_Rumen_uncultured_genome_RUG057)	[GCA_900315055.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/055/GCA_900315055.1_Rumen_uncultured_genome_RUG057/GCA_900315055.1_Rumen_uncultured_genome_RUG057_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG054	PRJEB21624	SAMEA104666761	331630	[GCA_900315065.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/065/GCA_900315065.1_Rumen_uncultured_genome_RUG054)	[GCA_900315065.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/065/GCA_900315065.1_Rumen_uncultured_genome_RUG054/GCA_900315065.1_Rumen_uncultured_genome_RUG054_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG071	PRJEB21624	SAMEA104667009	370804	[GCA_900315075.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/075/GCA_900315075.1_Rumen_uncultured_genome_RUG071)	[GCA_900315075.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/075/GCA_900315075.1_Rumen_uncultured_genome_RUG071/GCA_900315075.1_Rumen_uncultured_genome_RUG071_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG074	PRJEB21624	SAMEA104666475	172733	[GCA_900315085.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/085/GCA_900315085.1_Rumen_uncultured_genome_RUG074)	[GCA_900315085.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/085/GCA_900315085.1_Rumen_uncultured_genome_RUG074/GCA_900315085.1_Rumen_uncultured_genome_RUG074_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG064	PRJEB21624	SAMEA104667007	370804	[GCA_900315095.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/095/GCA_900315095.1_Rumen_uncultured_genome_RUG064)	[GCA_900315095.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/095/GCA_900315095.1_Rumen_uncultured_genome_RUG064/GCA_900315095.1_Rumen_uncultured_genome_RUG064_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG070	PRJEB21624	SAMEA104667008	370804	[GCA_900315105.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/105/GCA_900315105.1_Rumen_uncultured_genome_RUG070)	[GCA_900315105.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/105/GCA_900315105.1_Rumen_uncultured_genome_RUG070/GCA_900315105.1_Rumen_uncultured_genome_RUG070_genomic.fna.gz)		
uncultured Prevotella sp. RUG059	PRJEB21624	SAMEA104666932	159272	[GCA_900315115.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/115/GCA_900315115.1_Rumen_uncultured_genome_RUG059)	[GCA_900315115.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/115/GCA_900315115.1_Rumen_uncultured_genome_RUG059/GCA_900315115.1_Rumen_uncultured_genome_RUG059_genomic.fna.gz)		
uncultured Prevotella sp. RUG073	PRJEB21624	SAMEA104666935	159272	[GCA_900315135.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/135/GCA_900315135.1_Rumen_uncultured_genome_RUG073)	[GCA_900315135.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/135/GCA_900315135.1_Rumen_uncultured_genome_RUG073/GCA_900315135.1_Rumen_uncultured_genome_RUG073_genomic.fna.gz)		
uncultured proteobacterium RUG065	PRJEB21624	SAMEA104667128	153809	[GCA_900315145.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/145/GCA_900315145.1_Rumen_uncultured_genome_RUG065)	[GCA_900315145.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/145/GCA_900315145.1_Rumen_uncultured_genome_RUG065/GCA_900315145.1_Rumen_uncultured_genome_RUG065_genomic.fna.gz)		
uncultured actinobacterium RUG078	PRJEB21624	SAMEA104666307	152507	[GCA_900315165.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/165/GCA_900315165.1_Rumen_uncultured_genome_RUG078)	[GCA_900315165.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/165/GCA_900315165.1_Rumen_uncultured_genome_RUG078/GCA_900315165.1_Rumen_uncultured_genome_RUG078_genomic.fna.gz)		
uncultured Olsenella sp. RUG077	PRJEB21624	SAMEA104666910	190764	[GCA_900315185.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/185/GCA_900315185.1_Rumen_uncultured_genome_RUG077)	[GCA_900315185.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/185/GCA_900315185.1_Rumen_uncultured_genome_RUG077/GCA_900315185.1_Rumen_uncultured_genome_RUG077_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG081	PRJEB21624	SAMEA104666477	172733	[GCA_900315195.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/195/GCA_900315195.1_Rumen_uncultured_genome_RUG081)	[GCA_900315195.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/195/GCA_900315195.1_Rumen_uncultured_genome_RUG081/GCA_900315195.1_Rumen_uncultured_genome_RUG081_genomic.fna.gz)		
uncultured Acidaminococcus sp. RUG075	PRJEB21624	SAMEA104666296	352152	[GCA_900315205.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/205/GCA_900315205.1_Rumen_uncultured_genome_RUG075)	[GCA_900315205.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/205/GCA_900315205.1_Rumen_uncultured_genome_RUG075/GCA_900315205.1_Rumen_uncultured_genome_RUG075_genomic.fna.gz)		
uncultured Methanobrevibacter sp. RUG076	PRJEB21624	SAMEA104666882	253161	[GCA_900315215.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/215/GCA_900315215.1_Rumen_uncultured_genome_RUG076)	[GCA_900315215.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/215/GCA_900315215.1_Rumen_uncultured_genome_RUG076/GCA_900315215.1_Rumen_uncultured_genome_RUG076_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG088	PRJEB21624	SAMEA104666479	172733	[GCA_900315235.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/235/GCA_900315235.1_Rumen_uncultured_genome_RUG088)	[GCA_900315235.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/235/GCA_900315235.1_Rumen_uncultured_genome_RUG088/GCA_900315235.1_Rumen_uncultured_genome_RUG088_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG083	PRJEB21624	SAMEA104666327	194843	[GCA_900315245.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/245/GCA_900315245.1_Rumen_uncultured_genome_RUG083)	[GCA_900315245.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/245/GCA_900315245.1_Rumen_uncultured_genome_RUG083/GCA_900315245.1_Rumen_uncultured_genome_RUG083_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG080	PRJEB21624	SAMEA104666476	172733	[GCA_900315255.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/255/GCA_900315255.1_Rumen_uncultured_genome_RUG080)	[GCA_900315255.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/255/GCA_900315255.1_Rumen_uncultured_genome_RUG080/GCA_900315255.1_Rumen_uncultured_genome_RUG080_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG084	PRJEB21624	SAMEA104666478	172733	[GCA_900315265.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/265/GCA_900315265.1_Rumen_uncultured_genome_RUG084)	[GCA_900315265.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/265/GCA_900315265.1_Rumen_uncultured_genome_RUG084/GCA_900315265.1_Rumen_uncultured_genome_RUG084_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG090	PRJEB21624	SAMEA104666481	172733	[GCA_900315275.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/275/GCA_900315275.1_Rumen_uncultured_genome_RUG090)	[GCA_900315275.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/275/GCA_900315275.1_Rumen_uncultured_genome_RUG090/GCA_900315275.1_Rumen_uncultured_genome_RUG090_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG089	PRJEB21624	SAMEA104666480	172733	[GCA_900315285.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/285/GCA_900315285.1_Rumen_uncultured_genome_RUG089)	[GCA_900315285.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/285/GCA_900315285.1_Rumen_uncultured_genome_RUG089/GCA_900315285.1_Rumen_uncultured_genome_RUG089_genomic.fna.gz)		
uncultured Bifidobacterium sp. RUG082	PRJEB21624	SAMEA104666447	165187	[GCA_900315295.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/295/GCA_900315295.1_Rumen_uncultured_genome_RUG082)	[GCA_900315295.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/295/GCA_900315295.1_Rumen_uncultured_genome_RUG082/GCA_900315295.1_Rumen_uncultured_genome_RUG082_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG095	PRJEB21624	SAMEA104666484	172733	[GCA_900315315.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/315/GCA_900315315.1_Rumen_uncultured_genome_RUG095)	[GCA_900315315.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/315/GCA_900315315.1_Rumen_uncultured_genome_RUG095/GCA_900315315.1_Rumen_uncultured_genome_RUG095_genomic.fna.gz)		
uncultured Selenomonadales bacterium RUG097	PRJEB21624	SAMEA104667162	1387507	[GCA_900315345.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/345/GCA_900315345.1_Rumen_uncultured_genome_RUG097)	[GCA_900315345.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/345/GCA_900315345.1_Rumen_uncultured_genome_RUG097/GCA_900315345.1_Rumen_uncultured_genome_RUG097_genomic.fna.gz)		
uncultured Methanobrevibacter sp. RUG092	PRJEB21624	SAMEA104666883	253161	[GCA_900315355.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/355/GCA_900315355.1_Rumen_uncultured_genome_RUG092)	[GCA_900315355.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/355/GCA_900315355.1_Rumen_uncultured_genome_RUG092/GCA_900315355.1_Rumen_uncultured_genome_RUG092_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG085	PRJEB21624	SAMEA104667010	370804	[GCA_900315365.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/365/GCA_900315365.1_Rumen_uncultured_genome_RUG085)	[GCA_900315365.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/365/GCA_900315365.1_Rumen_uncultured_genome_RUG085/GCA_900315365.1_Rumen_uncultured_genome_RUG085_genomic.fna.gz)		
uncultured Olsenella sp. RUG032	PRJEB21624	SAMEA104666909	190764	[GCA_900315375.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/375/GCA_900315375.1_Rumen_uncultured_genome_RUG032)	[GCA_900315375.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/375/GCA_900315375.1_Rumen_uncultured_genome_RUG032/GCA_900315375.1_Rumen_uncultured_genome_RUG032_genomic.fna.gz)		
uncultured actinobacterium RUG013	PRJEB21624	SAMEA104666302	152507	[GCA_900315385.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/385/GCA_900315385.1_Rumen_uncultured_genome_RUG013)	[GCA_900315385.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/385/GCA_900315385.1_Rumen_uncultured_genome_RUG013/GCA_900315385.1_Rumen_uncultured_genome_RUG013_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG091	PRJEB21624	SAMEA104666482	172733	[GCA_900315425.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/425/GCA_900315425.1_Rumen_uncultured_genome_RUG091)	[GCA_900315425.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/425/GCA_900315425.1_Rumen_uncultured_genome_RUG091/GCA_900315425.1_Rumen_uncultured_genome_RUG091_genomic.fna.gz)		
uncultured Spirochaetaceae bacterium RUG023	PRJEB21624	SAMEA104667178	201186	[GCA_900315435.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/435/GCA_900315435.1_Rumen_uncultured_genome_RUG023)	[GCA_900315435.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/435/GCA_900315435.1_Rumen_uncultured_genome_RUG023/GCA_900315435.1_Rumen_uncultured_genome_RUG023_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG003	PRJEB21624	SAMEA104667000	370804	[GCA_900315455.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/455/GCA_900315455.1_Rumen_uncultured_genome_RUG003)	[GCA_900315455.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/455/GCA_900315455.1_Rumen_uncultured_genome_RUG003/GCA_900315455.1_Rumen_uncultured_genome_RUG003_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG099	PRJEB21624	SAMEA104666486	172733	[GCA_900315485.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/485/GCA_900315485.1_Rumen_uncultured_genome_RUG099)	[GCA_900315485.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/485/GCA_900315485.1_Rumen_uncultured_genome_RUG099/GCA_900315485.1_Rumen_uncultured_genome_RUG099_genomic.fna.gz)		
uncultured Sharpea sp. RUG017	PRJEB21624	SAMEA104667172	1112738	[GCA_900315515.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/515/GCA_900315515.1_Rumen_uncultured_genome_RUG017)	[GCA_900315515.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/515/GCA_900315515.1_Rumen_uncultured_genome_RUG017/GCA_900315515.1_Rumen_uncultured_genome_RUG017_genomic.fna.gz)		
uncultured Prevotella sp. RUG108	PRJEB21624	SAMEA104666938	159272	[GCA_900315525.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/525/GCA_900315525.1_Rumen_uncultured_genome_RUG108)	[GCA_900315525.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/525/GCA_900315525.1_Rumen_uncultured_genome_RUG108/GCA_900315525.1_Rumen_uncultured_genome_RUG108_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG105	PRJEB21624	SAMEA104666490	172733	[GCA_900315535.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/535/GCA_900315535.1_Rumen_uncultured_genome_RUG105)	[GCA_900315535.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/535/GCA_900315535.1_Rumen_uncultured_genome_RUG105/GCA_900315535.1_Rumen_uncultured_genome_RUG105_genomic.fna.gz)		
uncultured Prevotella sp. RUG106	PRJEB21624	SAMEA104666937	159272	[GCA_900315545.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/545/GCA_900315545.1_Rumen_uncultured_genome_RUG106)	[GCA_900315545.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/545/GCA_900315545.1_Rumen_uncultured_genome_RUG106/GCA_900315545.1_Rumen_uncultured_genome_RUG106_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG107	PRJEB21624	SAMEA104667012	370804	[GCA_900315565.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/565/GCA_900315565.1_Rumen_uncultured_genome_RUG107)	[GCA_900315565.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/565/GCA_900315565.1_Rumen_uncultured_genome_RUG107/GCA_900315565.1_Rumen_uncultured_genome_RUG107_genomic.fna.gz)		
uncultured Veillonellaceae bacterium RUG102	PRJEB21624	SAMEA104667195	194923	[GCA_900315575.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/575/GCA_900315575.1_Rumen_uncultured_genome_RUG102)	[GCA_900315575.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/575/GCA_900315575.1_Rumen_uncultured_genome_RUG102/GCA_900315575.1_Rumen_uncultured_genome_RUG102_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG103	PRJEB21624	SAMEA104666488	172733	[GCA_900315585.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/585/GCA_900315585.1_Rumen_uncultured_genome_RUG103)	[GCA_900315585.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/585/GCA_900315585.1_Rumen_uncultured_genome_RUG103/GCA_900315585.1_Rumen_uncultured_genome_RUG103_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG104	PRJEB21624	SAMEA104666489	172733	[GCA_900315595.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/595/GCA_900315595.1_Rumen_uncultured_genome_RUG104)	[GCA_900315595.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/595/GCA_900315595.1_Rumen_uncultured_genome_RUG104/GCA_900315595.1_Rumen_uncultured_genome_RUG104_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG109	PRJEB21624	SAMEA104666491	172733	[GCA_900315605.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/605/GCA_900315605.1_Rumen_uncultured_genome_RUG109)	[GCA_900315605.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/605/GCA_900315605.1_Rumen_uncultured_genome_RUG109/GCA_900315605.1_Rumen_uncultured_genome_RUG109_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG119	PRJEB21624	SAMEA104666496	172733	[GCA_900315625.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/625/GCA_900315625.1_Rumen_uncultured_genome_RUG119)	[GCA_900315625.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/625/GCA_900315625.1_Rumen_uncultured_genome_RUG119/GCA_900315625.1_Rumen_uncultured_genome_RUG119_genomic.fna.gz)		
uncultured Prevotella sp. RUG101	PRJEB21624	SAMEA104666936	159272	[GCA_900315635.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/635/GCA_900315635.1_Rumen_uncultured_genome_RUG101)	[GCA_900315635.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/635/GCA_900315635.1_Rumen_uncultured_genome_RUG101/GCA_900315635.1_Rumen_uncultured_genome_RUG101_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG118	PRJEB21624	SAMEA104666495	172733	[GCA_900315645.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/645/GCA_900315645.1_Rumen_uncultured_genome_RUG118)	[GCA_900315645.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/645/GCA_900315645.1_Rumen_uncultured_genome_RUG118/GCA_900315645.1_Rumen_uncultured_genome_RUG118_genomic.fna.gz)		
uncultured Methanobrevibacter sp. RUG120	PRJEB21624	SAMEA104666884	253161	[GCA_900315655.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/655/GCA_900315655.1_Rumen_uncultured_genome_RUG120)	[GCA_900315655.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/655/GCA_900315655.1_Rumen_uncultured_genome_RUG120/GCA_900315655.1_Rumen_uncultured_genome_RUG120_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG117	PRJEB21624	SAMEA104666494	172733	[GCA_900315665.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/665/GCA_900315665.1_Rumen_uncultured_genome_RUG117)	[GCA_900315665.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/665/GCA_900315665.1_Rumen_uncultured_genome_RUG117/GCA_900315665.1_Rumen_uncultured_genome_RUG117_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG111	PRJEB21624	SAMEA104666493	172733	[GCA_900315675.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/675/GCA_900315675.1_Rumen_uncultured_genome_RUG111)	[GCA_900315675.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/675/GCA_900315675.1_Rumen_uncultured_genome_RUG111/GCA_900315675.1_Rumen_uncultured_genome_RUG111_genomic.fna.gz)		
uncultured Methanobrevibacter sp. RUG121	PRJEB21624	SAMEA104666885	253161	[GCA_900315685.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/685/GCA_900315685.1_Rumen_uncultured_genome_RUG121)	[GCA_900315685.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/685/GCA_900315685.1_Rumen_uncultured_genome_RUG121/GCA_900315685.1_Rumen_uncultured_genome_RUG121_genomic.fna.gz)		
uncultured Prevotella sp. RUG116	PRJEB21624	SAMEA104666939	159272	[GCA_900315695.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/695/GCA_900315695.1_Rumen_uncultured_genome_RUG116)	[GCA_900315695.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/695/GCA_900315695.1_Rumen_uncultured_genome_RUG116/GCA_900315695.1_Rumen_uncultured_genome_RUG116_genomic.fna.gz)		
uncultured Bacteroidales bacterium RUG125	PRJEB21624	SAMEA104666329	194843	[GCA_900315705.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/705/GCA_900315705.1_Rumen_uncultured_genome_RUG125)	[GCA_900315705.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/705/GCA_900315705.1_Rumen_uncultured_genome_RUG125/GCA_900315705.1_Rumen_uncultured_genome_RUG125_genomic.fna.gz)		
uncultured Sharpea sp. RUG123	PRJEB21624	SAMEA104667173	1112738	[GCA_900315725.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/725/GCA_900315725.1_Rumen_uncultured_genome_RUG123)	[GCA_900315725.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/725/GCA_900315725.1_Rumen_uncultured_genome_RUG123/GCA_900315725.1_Rumen_uncultured_genome_RUG123_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG115	PRJEB21624	SAMEA104666819	297314	[GCA_900315735.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/735/GCA_900315735.1_Rumen_uncultured_genome_RUG115)	[GCA_900315735.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/735/GCA_900315735.1_Rumen_uncultured_genome_RUG115/GCA_900315735.1_Rumen_uncultured_genome_RUG115_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG112	PRJEB21624	SAMEA104667013	370804	[GCA_900315745.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/745/GCA_900315745.1_Rumen_uncultured_genome_RUG112)	[GCA_900315745.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/745/GCA_900315745.1_Rumen_uncultured_genome_RUG112/GCA_900315745.1_Rumen_uncultured_genome_RUG112_genomic.fna.gz)		
uncultured Ruminococcus sp. RUG127	PRJEB21624	SAMEA104667147	165186	[GCA_900315755.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/755/GCA_900315755.1_Rumen_uncultured_genome_RUG127)	[GCA_900315755.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/755/GCA_900315755.1_Rumen_uncultured_genome_RUG127/GCA_900315755.1_Rumen_uncultured_genome_RUG127_genomic.fna.gz)		
uncultured Prevotella sp. RUG126	PRJEB21624	SAMEA104666941	159272	[GCA_900315765.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/765/GCA_900315765.1_Rumen_uncultured_genome_RUG126)	[GCA_900315765.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/765/GCA_900315765.1_Rumen_uncultured_genome_RUG126/GCA_900315765.1_Rumen_uncultured_genome_RUG126_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG110	PRJEB21624	SAMEA104666492	172733	[GCA_900315785.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/785/GCA_900315785.1_Rumen_uncultured_genome_RUG110)	[GCA_900315785.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/785/GCA_900315785.1_Rumen_uncultured_genome_RUG110/GCA_900315785.1_Rumen_uncultured_genome_RUG110_genomic.fna.gz)		
